(32768,38845)	0.5
(32768,41255)	0.5
(32768,41739)	0.4082482904638631
(32768,47823)	0.5
(32768,48038)	0.5
(32768,53885)	0.5
(32768,62298)	0.5
(32768,65016)	0.5
(32768,69047)	0.5
(32768,73138)	0.4082482904638631
(32768,83693)	0.4082482904638631
(32771,35099)	0.3333333333333333
(32771,35303)	0.2886751345948129
(32771,36366)	0.4082482904638631
(32771,36953)	0.4082482904638631
(32771,48771)	0.3333333333333333
(32771,55030)	0.5773502691896258
(32771,55893)	0.2886751345948129
(32771,57723)	0.4082482904638631
(32771,63963)	0.2886751345948129
(32771,64633)	0.4082482904638631
(32771,67768)	0.3333333333333333
(32771,69738)	0.3333333333333333
(32771,85347)	0.4082482904638631
(32771,93741)	0.4082482904638631
(32780,44545)	0.2886751345948129
(32780,61350)	0.2886751345948129
(32780,66881)	0.7071067811865475
(32780,67668)	0.5
(32780,82662)	0.35355339059327373
(32780,84341)	0.2886751345948129
(32780,85877)	0.2886751345948129
(32780,92414)	0.35355339059327373
(32780,95717)	0.35355339059327373
(32780,98672)	0.25
(32780,98976)	0.35355339059327373
(32783,47986)	0.8164965809277261
(32783,80994)	0.6666666666666666
(32783,95011)	0.4082482904638631
(32783,99168)	0.4082482904638631
(32785,50173)	0.4082482904638631
(32785,61857)	0.4082482904638631
(32785,64871)	0.4082482904638631
(32785,73898)	0.5
(32785,74670)	0.5
(32785,76109)	0.5
(32785,78427)	0.4082482904638631
(32785,85070)	0.5
(32785,85236)	0.8164965809277261
(32785,86734)	0.5
(32785,89146)	0.4082482904638631
(32785,89404)	0.5
(32785,99411)	0.5
(32788,44095)	0.5
(32788,62436)	0.35355339059327373
(32788,65507)	0.5
(32788,79907)	0.8164965809277261
(32789,54214)	0.4082482904638631
(32789,59978)	0.5
(32789,75581)	0.4082482904638631
(32789,75984)	0.5
(32789,79327)	0.5
(32789,81286)	0.5
(32789,84175)	0.4082482904638631
(32789,88005)	0.5
(32789,88199)	0.5
(32790,65075)	0.8164965809277261
(32790,93533)	0.8164965809277261
(32795,96684)	0.8164965809277261
(32800,47560)	0.5
(32800,57697)	0.5
(32800,61267)	0.4082482904638631
(32800,64606)	0.5
(32800,69679)	0.5
(32800,93037)	0.5
(32800,96075)	0.5
(32804,37480)	0.8164965809277261
(32804,37608)	0.4082482904638631
(32804,39827)	0.3333333333333333
(32804,44390)	0.4082482904638631
(32804,44922)	0.4082482904638631
(32804,54451)	0.3333333333333333
(32804,60038)	0.4082482904638631
(32804,62339)	0.4082482904638631
(32804,63165)	0.4082482904638631
(32804,79093)	0.3333333333333333
(32804,86462)	0.4082482904638631
(32817,42377)	0.5
(32817,48804)	0.4082482904638631
(32817,55326)	0.4082482904638631
(32817,70421)	0.5
(32817,76986)	0.35355339059327373
(32817,87916)	0.5
(32817,89840)	0.5
(32817,90149)	0.5
(32818,47305)	0.5
(32818,54232)	0.5
(32818,56979)	0.35355339059327373
(32818,61739)	0.5
(32818,84397)	0.5
(32818,87182)	0.5
(32818,90023)	0.4082482904638631
(32818,95531)	0.5
(32820,45598)	0.4082482904638631
(32820,56261)	0.5
(32820,65780)	0.5
(32820,93339)	0.5
(32826,36096)	0.5
(32826,68583)	0.35355339059327373
(32826,68981)	0.5
(32826,72504)	0.35355339059327373
(32826,74558)	0.5
(32826,84031)	0.4082482904638631
(32826,89469)	0.5
(32826,94891)	0.4082482904638631
(32827,33915)	0.5
(32827,41757)	0.5
(32827,47981)	0.4082482904638631
(32827,51028)	0.5
(32827,59225)	0.4082482904638631
(32827,64603)	0.5
(32827,96323)	0.35355339059327373
(32828,36434)	0.2886751345948129
(32828,44852)	0.25
(32828,45855)	0.35355339059327373
(32828,47167)	0.7071067811865475
(32828,52090)	0.35355339059327373
(32828,57416)	0.35355339059327373
(32828,63256)	0.2886751345948129
(32828,69853)	0.2886751345948129
(32828,70820)	0.5773502691896258
(32828,85103)	0.2886751345948129
(32828,85718)	0.35355339059327373
(32828,89838)	0.35355339059327373
(32829,35804)	0.4082482904638631
(32829,41734)	0.3333333333333333
(32829,43097)	0.3333333333333333
(32829,45239)	0.4082482904638631
(32829,45627)	0.3333333333333333
(32829,50283)	0.4082482904638631
(32829,51532)	0.3333333333333333
(32829,58224)	0.4082482904638631
(32829,60667)	0.4082482904638631
(32829,64101)	0.3333333333333333
(32829,94078)	0.4082482904638631
(32829,95027)	0.3333333333333333
(32829,95180)	0.4082482904638631
(32829,97426)	0.4082482904638631
(32829,98479)	0.3333333333333333
(32829,98783)	0.4082482904638631
(32830,63940)	0.35355339059327373
(32830,66325)	0.5
(32830,68707)	0.5
(32830,76324)	0.5
(32834,32988)	0.7071067811865475
(32834,39606)	0.7071067811865475
